,Event.Id,Number.of.Engines,Injury.Severity,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Uninjured,Purpose.of.flight,Weather.Condition,Aircraft_Model
7533,20100921X32715,1.0,Non-Fatal,0,2,0.0,Personal,VMC,MCCAULEY GENE E RV-6A
7534,20100923X95110,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 172D
7535,20100924X41619,,Non-Fatal,0,0,3.0,,,MCDONNELL DOUGLAS MD11
7536,20100928X10735,2.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 320
7537,20101007X43800,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BOAM RANS S-6S
7538,20100919X50413,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-28R-200
7539,20100919X65029,1.0,Non-Fatal,0,1,1.0,Personal,VMC,NAVION NAVION G
7540,20100919X85738,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-28-161
7541,20100920X12844,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-17
7542,20100920X31404,2.0,Non-Fatal,0,0,6.0,,VMC,PIPER PA-31-350
7543,20100920X92820,1.0,Non-Fatal,0,0,2.0,Personal,VMC,DEHAVILLAND BEAVER DHC-2 MK.1
7544,20100923X82727,1.0,Non-Fatal,0,1,0.0,Air Race show,VMC,GIBONEY THUNDER MUSTANG
7545,20100920X10659,1.0,Non-Fatal,0,0,1.0,Positioning,VMC,PIPER PA32R
7546,20100921X33423,1.0,Non-Fatal,0,1,0.0,Personal,VMC,PIPER PA-28-140
7547,20100921X95939,1.0,Non-Fatal,0,0,4.0,Personal,VMC,CESSNA 182D
7548,20100923X15659,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,SKYKITS CORPORATION SAVANNAH
7549,20100927X34749,2.0,Non-Fatal,0,0,6.0,,,BOEING 737
7550,20100921X52702,1.0,Non-Fatal,0,0,1.0,Personal,VMC,MOONEY M20C
7551,20100923X20218,1.0,Non-Fatal,0,0,0.0,Aerial Application,VMC,GULFSTREAM-SCHWEIZER A/C CORP GULFSTREAM AM G-164B
7552,20100923X43407,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-18-150
7553,20100927X92739,4.0,Non-Fatal,0,0,4.0,,,BOEING 747
7554,20100928X11027,1.0,Non-Fatal,0,0,2.0,Personal,VMC,BEECH D17S
7555,20100922X32537,1.0,Non-Fatal,0,1,1.0,Personal,VMC,SPORT PLANE DYNAMICS LLC LIGHTNING
7556,20100923X42153,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-28-161
7557,20100923X71802,1.0,Non-Fatal,0,1,1.0,Personal,VMC,CONSOLIDATED AERONAUTICS INC. LAKE LA-4-200
7558,20100924X92215,3.0,Non-Fatal,0,0,2.0,,,MCDONNELL DOUGLAS MD-11F
7559,20100927X44941,1.0,Non-Fatal,0,0,3.0,Personal,VMC,CESSNA 172S
7560,20100923X00554,1.0,Non-Fatal,0,0,0.0,Aerial Application,VMC,AERO COMMANDER S2R
7561,20100924X85909,2.0,Non-Fatal,0,4,0.0,Personal,VMC,AERO COMMANDER 500
7562,20100928X54334,,Non-Fatal,0,0,0.0,,,BOEING 747
7563,20101029X05315,2.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA34
7564,20100924X30155,2.0,Fatal,2,0,0.0,Personal,IMC,PIPER PA-44-180
7565,20100925X00525,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,BOEING A75N1
7566,20100925X03544,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-18-150
7567,20100927X40128,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 180C
7568,20100928X51519,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 152
7569,20101013X70622,1.0,Fatal,1,0,0.0,Air Race show,,CHAMPION 8KCAB
7570,20111031X44724,,Non-Fatal,0,35,95.0,,Unk,AIRBUS A319 - 132
7571,20100925X02732,1.0,Fatal,2,0,0.0,Personal,VMC,CESSNA 172
7572,20100927X15716,1.0,Non-Fatal,0,2,0.0,Instructional,VMC,CESSNA 172M
7573,20100928X93729,1.0,Non-Fatal,0,1,0.0,Personal,VMC,HOLMES GARY DON RUTAN LONG-EZ
7574,20100929X30511,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-28-140
7575,20100929X65334,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 172S
7576,20120816X43836,2.0,Fatal,2,0,0.0,Ferry,,BEECH D55
7577,20100926X10010,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BEECH A36TC
7578,20100926X33046,1.0,Fatal,1,0,0.0,Personal,IMC,CESSNA 150F
7579,20100927X04028,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 195
7580,20100927X70141,2.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 310K
7581,20100928X11225,1.0,Non-Fatal,0,2,0.0,Personal,VMC,CENTRAL OHIO DRAGONFLY CLUBLLC DRAGONFLY-C
7582,20100928X12406,2.0,Non-Fatal,0,0,4.0,,VMC,BOMBARDIER CL600 2D24
7583,20100927X60228,1.0,Fatal,1,0,0.0,Personal,VMC,HAWKER BEECHCRAFT F33
7584,20100927X72556,1.0,Non-Fatal,0,1,1.0,Personal,VMC,PIPER PA-28-140
7585,20100928X24649,1.0,Non-Fatal,0,1,0.0,Instructional,VMC,CESSNA 172RG
7586,20100928X90000,2.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 310R
7587,20100930X00358,2.0,Non-Fatal,0,0,39.0,,VMC,BOMBARDIER CL600 2B19
7588,20100930X02655,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 172M
7589,20100930X11103,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA T182T
7590,20100930X31940,1.0,Non-Fatal,0,1,0.0,Personal,IMC,ECCKER HURRICANE HAULER
7591,20100930X14536,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172B
7592,20101004X85003,2.0,Non-Fatal,0,0,1.0,Personal,VMC,BEECH F90
7593,20101104X75554,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-18-150
7594,20101130X90456,1.0,Non-Fatal,0,0,0.0,Ferry,VMC,CESSNA 175
7595,20100930X34610,1.0,Non-Fatal,0,1,0.0,Personal,IMC,CIRRUS SR22
7596,20101001X13012,1.0,Non-Fatal,0,0,5.0,Business,VMC,PIPER PA-46-350P
7597,20101001X13003,2.0,Non-Fatal,0,7,0.0,Executive/corporate,IMC,CESSNA 550
7598,20101004X11133,2.0,Non-Fatal,0,0,11.0,Executive/corporate,IMC,GULFSTREAM AEROSPACE G-IV
7599,20101001X52909,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 150F
7600,20101001X80217,1.0,Non-Fatal,0,0,1.0,Personal,VMC,FLEET 16B
7601,20101002X84837,1.0,Non-Fatal,0,2,0.0,Personal,VMC,YOST EDWIN S GLASAIR SH-2
7602,20101004X44844,2.0,Non-Fatal,0,2,0.0,Personal,VMC,CESSNA 310J
7603,20101004X45616,1.0,Non-Fatal,0,0,1.0,Personal,VMC,GINGERICH ALTON & SLAGEL DEAN CHRISTAVIA MK 1
7604,20101005X94649,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 172N
7605,20101007X11802,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,GRUMMAN G164
7606,20101003X41532,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-12
7607,20101004X00504,,Non-Fatal,0,0,173.0,,,BOEING 737
7608,20101004X05846,1.0,Fatal,6,0,0.0,,VMC,CESSNA 185
7609,20101004X53928,1.0,Non-Fatal,0,0,2.0,Personal,VMC,MAULE MXT-7-180A
7610,20101011X52726,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172N
7611,20101013X93333,1.0,Non-Fatal,0,1,0.0,Personal,VMC,KEVIN WILKINSON EASY EAGLE 1
7612,20101015X93910,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 195
7613,20101019X41128,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 182Q
7614,20101003X04946,2.0,Non-Fatal,0,2,0.0,Personal,IMC,CESSNA 310
7615,20101003X43835,1.0,Non-Fatal,0,2,0.0,Personal,VMC,CESSNA 172D
7616,20101003X44034,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 170B
7617,20101029X33322,,Fatal,2,0,0.0,Instructional,VMC,PIPER PA38
7618,20101005X94736,1.0,Non-Fatal,0,1,0.0,Personal,VMC,AERONCA 11AC
7619,20101006X00507,2.0,Non-Fatal,0,0,52.0,,VMC,BOMBARDIER INC CL-600-2B19
7620,20101006X65829,,Fatal,9,0,0.0,Unknown,VMC,CESSNA 402
7621,20101006X70849,1.0,Non-Fatal,0,1,1.0,Business,VMC,CESSNA 182P
7622,20101006X95824,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,ROCKWELL INTERNATIONAL S-2R
7623,20101006X41012,1.0,Non-Fatal,0,0,0.0,Personal,VMC,PIPER PA-32R-300
7624,20101007X85314,1.0,Fatal,1,0,0.0,Personal,VMC,GRUMMAN AMERICAN AVIATION CORP AA-5A
7625,20101012X13907,,,0,0,0.0,,,CESSNA 501
7626,20101008X70224,1.0,Fatal,1,0,0.0,Personal,VMC,BEECH A35
7627,20101008X84830,1.0,Non-Fatal,0,4,0.0,Personal,VMC,PIPER PA28
7628,20101009X62708,1.0,Fatal,2,0,0.0,Personal,VMC,CESSNA 172
7629,20101012X00018,1.0,Fatal,1,0,0.0,Personal,VMC,NEWMANN EDWARD W CHALLENGER II
7630,20101012X82340,1.0,Non-Fatal,0,1,1.0,Personal,VMC,CESSNA 175C
7631,20101013X94624,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-32R-300
7632,20101009X35701,1.0,Non-Fatal,0,0,2.0,Positioning,VMC,PIPER PA-12
7633,20101010X02154,1.0,Fatal,1,0,0.0,Personal,VMC,ENGINEERING & RESEARCH ERCOUPE 415-D
7634,20101026X04452,1.0,Non-Fatal,0,0,2.0,Personal,VMC,AERONCA 7AC
7635,20101011X23307,1.0,Non-Fatal,0,2,0.0,Personal,VMC,MARTIN CURTIS ZENAIR CH701 SP
7636,20101011X84816,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172SP
7637,20101012X95742,1.0,Non-Fatal,0,0,2.0,Personal,VMC,BEECH C24
7638,20101019X65129,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 180
7639,20101011X34733,1.0,Non-Fatal,0,0,1.0,Positioning,VMC,CESSNA 120
7640,20101012X44027,1.0,Non-Fatal,0,0,0.0,Personal,VMC,DRAKE RONALD A ACRO SPORT 1
7641,20101012X90333,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172
7642,20101014X93148,1.0,Non-Fatal,0,0,0.0,Personal,VMC,LUSCOMBE 8D
7643,20101115X65449,1.0,Non-Fatal,0,0,1.0,Aerial Application,VMC,GRUMMAN G-164
7644,20101013X62218,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BOEING A75N1(PT17)
7645,20101013X93243,1.0,Non-Fatal,0,1,0.0,Personal,VMC,LONG EZ
7646,20101013X94109,,Fatal,8,0,0.0,,,LOCKHEED L-100
7647,20101014X41041,1.0,Non-Fatal,0,1,0.0,Ferry,VMC,MOONEY M20E
7648,20101021X01120,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CONRAD THEODORE J THORP T-18
7649,20101015X85729,1.0,Non-Fatal,0,0,0.0,Personal,VMC,MISCHKE BD-5B
7650,20101022X03045,1.0,Non-Fatal,0,0,2.0,Personal,VMC,BEECH A36
7651,20101206X53337,,Non-Fatal,0,0,1.0,,,PIPER PA36
7652,20101019X30046,1.0,Fatal,4,0,0.0,Personal,IMC,BEECH A36
7653,20101019X93341,1.0,Non-Fatal,0,0,1.0,Personal,VMC,MAULE MXT-7-180A
7654,20101026X33940,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 182K
7655,20101017X64516,1.0,Fatal,2,0,0.0,Personal,VMC,NEWCOMER RV6
7656,20101018X72621,1.0,Non-Fatal,0,1,0.0,Personal,VMC,DEITZ AVID FLYER MK4
7657,20101019X43910,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,PIPER PA-12
7658,20101020X03848,1.0,Non-Fatal,0,1,0.0,Personal,VMC,WEDDINGTON DOUBLE EAGLE
7659,20101017X43851,1.0,Fatal,1,0,0.0,Personal,VMC,SIAI-MARCHETTI S.205/22R
7660,20101017X81620,1.0,Non-Fatal,0,0,0.0,Personal,VMC,BOBO CHRISTOPHER J LOEHLE 5151
7661,20101018X84634,1.0,Non-Fatal,0,1,1.0,Personal,VMC,CESSNA 180
7662,20101022X22024,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-28-140
7663,20101022X62831,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BOEING PT17
7664,20101026X24010,1.0,Non-Fatal,0,2,0.0,Personal,VMC,BORNE CHARLES A III RV-4
7665,20101018X04220,2.0,Non-Fatal,0,0,2.0,Instructional,VMC,SHORT BROS. & HARLAND SHORTS SC7 SKYVAN
7666,20101019X33258,2.0,Non-Fatal,0,0,53.0,,VMC,BOMBARDIER INC CL-600-2B19
7667,20101019X50439,2.0,Non-Fatal,0,0,3.0,,VMC,BEECH 1900C
7668,20101019X71234,2.0,Non-Fatal,0,0,5.0,Public Aircraft,VMC,BEECH A100
7669,20101020X41240,1.0,Fatal,2,0,0.0,Instructional,VMC,AMERICAN CHAMPION AIRCRAFT 8KCAB
7670,20101020X41300,1.0,Fatal,2,0,0.0,Unknown,VMC,CESSNA 172
7671,20101021X11931,1.0,Non-Fatal,0,0,1.0,Personal,VMC,SQUEGLIA R/WHEELER W HUMMEL BIRD
7672,20101020X92632,1.0,Non-Fatal,0,0,3.0,Instructional,VMC,PIPER PA28
7673,20101022X02251,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 182L
7674,20101025X42125,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 195
7675,20101021X71005,1.0,Fatal,5,0,0.0,Unknown,VMC,CESSNA TU206G
7676,20101022X34123,1.0,Non-Fatal,0,1,1.0,Personal,VMC,BOEING A75
7677,20101108X91241,1.0,Non-Fatal,0,0,1.0,Business,VMC,HAWKER MK-20 SEA FURY
7678,20101021X05628,1.0,Non-Fatal,0,0,1.0,Personal,VMC,ROCKWELL INTERNATIONAL 112TC
7679,20101021X23946,1.0,Non-Fatal,0,1,0.0,Instructional,VMC,CIRRUS SR20
7680,20101021X62502,1.0,Fatal,3,0,0.0,Personal,IMC,CIRRUS DESIGN CORP SR-22
7681,20101022X04729,1.0,Non-Fatal,0,2,0.0,Personal,VMC,ROTHERWICK GLASAIR III
7682,20101022X05459,1.0,Non-Fatal,0,0,2.0,Flight Test,VMC,AIR TRACTOR INC AT-802
7683,20101026X44534,2.0,Fatal,1,0,0.0,Personal,VMC,BEECH 95-B55 (T42A)
7684,20101213X72530,1.0,Non-Fatal,0,0,1.0,Flight Test,VMC,PIPER PA-46-500TP
7685,20101023X35000,1.0,Non-Fatal,0,0,3.0,Personal,VMC,CESSNA 185
7686,20101025X33022,1.0,Non-Fatal,0,1,0.0,Personal,VMC,MCCLISH B85C
7687,20101023X94911,1.0,Non-Fatal,0,1,0.0,Personal,IMC,PIPER PA-28-236
7688,20101024X63923,1.0,Fatal,2,0,0.0,Personal,VMC,REED GLASAIR III SH-3R
7689,20101024X70145,2.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 340A
7690,20101026X33239,1.0,Non-Fatal,0,1,0.0,Personal,VMC,FREDERICK R GOENNE GLASTAR
7691,20101110X21415,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,PIPER PA-28R-200
7692,20111108X10934,,Fatal,1,0,0.0,Personal,,PIPER PA32 - 301
7693,20101025X62019,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA T210N
7694,20101025X62111,2.0,Fatal,3,0,0.0,Business,IMC,CESSNA 340A
7695,20101102X13215,1.0,Fatal,4,0,0.0,Personal,IMC,MOONEY M20J
7696,20101026X35112,1.0,Fatal,2,0,0.0,Personal,IMC,BEECH B36TC
7697,20101027X04916,2.0,Non-Fatal,0,0,160.0,,,BOEING 757-223
7698,20101027X23308,1.0,Fatal,1,0,0.0,Personal,VMC,DONEGAN BENTON KITFOX II
7699,20101027X85534,2.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-31-350
7700,20101029X33606,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-22-150
7701,20101102X85937,1.0,Non-Fatal,0,0,1.0,Personal,VMC,MEDWAY RAVEN
7702,20101028X12506,1.0,Fatal,1,0,0.0,Personal,IMC,CESSNA 210A
7703,20101028X53602,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172P
7704,20101029X90146,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-28-151
7705,20101105X05553,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 177RG
7706,20101030X52655,1.0,Non-Fatal,0,0,3.0,Personal,VMC,PIPER PA46-500TP
7707,20101031X20910,1.0,Non-Fatal,0,0,4.0,Personal,VMC,AVIAT INC PITTS S-2B
7708,20101031X30917,2.0,Non-Fatal,0,0,142.0,,VMC,BOEING 737
7709,20101101X22429,1.0,Non-Fatal,0,0,0.0,Personal,VMC,WALKER KENNETH SONEX
7710,20101101X52514,1.0,Non-Fatal,0,0,1.0,Personal,VMC,HUGHES J/HUGHES J RAND-ROBINSON
7711,20101102X00632,1.0,Non-Fatal,0,0,1.0,Personal,VMC,AARDEMA ROBERT JOHN 1 AARDEMA RAG WNG SP
7712,20101102X04530,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-32R-301T
7713,20101103X70916,1.0,Non-Fatal,0,0,1.0,Personal,VMC,COSTRUZIONI AERONAUTICHE TECNA P2004 BRAVO
7714,20101110X11702,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 180
7715,20101101X15358,1.0,Non-Fatal,0,1,0.0,Personal,VMC,GLOBE GC-1B
7716,20101124X13845,2.0,Non-Fatal,0,0,6.0,,IMC,GULFSTREAM AEROSPACE G-IV
7717,20101221X83111,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER J3C-65
7718,20101102X22920,1.0,Fatal,1,0,0.0,Personal,VMC,LUSCOMBE 8A
7719,20101102X34540,1.0,Fatal,1,0,0.0,Personal,VMC,MCFARLAND BILL CHALLENGER II
7720,20101103X13908,1.0,Non-Fatal,0,0,3.0,Personal,VMC,CESSNA 172S
7721,20101103X14153,1.0,Non-Fatal,0,1,0.0,Personal,VMC,AEROSTAR ACFT CORP OF TEXAS M20E
7722,20101102X01100,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA U206B
7723,20101103X34855,2.0,Non-Fatal,0,0,41.0,,VMC,BOMBARDIER INC CL-600-2B19
7724,20101103X44221,2.0,Non-Fatal,0,0,37.0,,VMC,BOMBARDIER INC CL-600-2B19
7725,20110308X73742,2.0,,0,0,0.0,,,BOEING 777
7726,20101108X42555,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-18-150
7727,20101110X62153,1.0,Non-Fatal,0,0,1.0,Personal,VMC,WELCH THOMAS RV9
7728,20101123X92602,1.0,Fatal,2,0,0.0,Personal,,PIPER PA46
7729,20101105X14014,1.0,Non-Fatal,0,2,0.0,Personal,VMC,CESSNA 150H
7730,20101106X72545,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172S
7731,20101115X24123,2.0,,0,0,0.0,,,BOEING 737
7732,20101116X32303,2.0,Fatal,21,0,0.0,,,BEECH 1900
7733,20101105X53437,1.0,Fatal,2,0,0.0,Personal,VMC,BEAN R E/R B WELD INC GLASAIR III
7734,20101108X91810,1.0,Non-Fatal,0,0,0.0,Business,VMC,SIAI-MARCHETTI S.205/22R
7735,20101106X00059,1.0,Non-Fatal,0,1,0.0,Personal,VMC,LANSDORF QUALT
7736,20101106X54407,1.0,Fatal,1,0,0.0,Other Work Use,VMC,NORTH AMERICAN/SCHWAMM AT-6F
7737,20101106X84528,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA T210N
7738,20101108X43405,1.0,Non-Fatal,0,0,1.0,Personal,VMC,AVIAT AIRCRAFT INC A-1B
7739,20101110X44157,1.0,Non-Fatal,0,0,1.0,Personal,VMC,LUSCOMBE 8A
7740,20101122X00226,2.0,Non-Fatal,0,0,9.0,,,FAIRCHILD SA227-AC
7741,20101108X84714,2.0,Non-Fatal,0,0,77.0,,VMC,BOMBARDIER INC DHC-8-402
7742,20101109X00102,1.0,Non-Fatal,0,1,0.0,Personal,VMC,PIPER PA-22-160
7743,20101109X12401,1.0,Non-Fatal,0,0,1.0,Flight Test,VMC,CESSNA 172
7744,20110315X93232,4.0,Non-Fatal,0,0,2.0,,,BOEING 747
7745,20101110X55356,2.0,Non-Fatal,0,3,0.0,Public Aircraft - State,VMC,PARTENAVIA P.68
7746,20101110X74656,1.0,Fatal,1,0,0.0,Personal,VMC,GEARN GEARY D SWEARINGEN SX300
7747,20101110X95242,2.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA30
7748,20101116X70227,1.0,Non-Fatal,0,0,2.0,Personal,VMC,AERONCA 7AC
7749,20101111X83751,2.0,Fatal,4,0,0.0,Instructional,VMC,PIPER AIRCRAFT INC PA-44-180
7750,20101113X00616,1.0,Fatal,2,0,0.0,Personal,VMC,MOONEY M20F
7751,20101115X72424,2.0,,0,0,0.0,Unknown,VMC,BOEING 737-832
7752,20101116X12908,1.0,Non-Fatal,0,0,2.0,Personal,VMC,MOONEY M20B
7753,20101113X11052,1.0,Non-Fatal,0,1,0.0,Personal,VMC,AERONCA O58B
7754,20101115X04138,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CESSNA 172R
7755,20101115X05215,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 182
7756,20101115X63952,2.0,,0,0,0.0,,,BOEING 767
7757,20101115X72341,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CIRRUS DESIGN CORP SR22
7758,20101113X04133,1.0,Fatal,1,0,0.0,Personal,VMC,CARLO ROBERT QUICKSILVER SPT 2S
7759,20101125X55713,1.0,Non-Fatal,0,0,1.0,Personal,VMC,PIPER PA-28-140
7760,20101126X14552,2.0,Non-Fatal,0,0,19.0,,,SWEARINGEN SA227
7761,20101114X85519,1.0,Fatal,1,0,0.0,Instructional,VMC,CESSNA 150J
7762,20101115X02256,1.0,Non-Fatal,0,0,1.0,Instructional,VMC,CESSNA 172N
7763,20101115X50550,1.0,Fatal,1,0,0.0,Personal,VMC,BEECH C35
7764,20101116X51712,2.0,Non-Fatal,0,0,80.0,,VMC,EMBRAER ERJ 170-200 LR
7765,20101116X80945,1.0,Non-Fatal,0,0,0.0,Personal,VMC,CESSNA 172K
7766,20101116X04443,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172
7767,20101117X70315,1.0,Fatal,2,0,0.0,Instructional,VMC,DIAMOND AIRCRAFT IND INC DA20-C1
7768,20101118X52720,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,HALBROOK RANS S-6S
7769,20101120X11235,2.0,Non-Fatal,0,0,2.0,Positioning,IMC,GATES LEAR JET 25B
7770,20101118X25102,1.0,Non-Fatal,0,0,1.0,Personal,VMC,BEECH 35-33
7771,20101118X74618,2.0,Fatal,3,0,0.0,Public Aircraft,IMC,CESSNA M337B
7772,20101118X82127,1.0,Fatal,1,0,0.0,Personal,IMC,HAWKER-BEECHCRAFT CORPORATION A36
7773,20101129X70028,1.0,Fatal,1,0,0.0,Personal,VMC,AMERICAN CHAMPION AIRCRAFT 8GCBC
7774,20101130X61641,,Fatal,1,0,0.0,Aerial Application,VMC,PIPER PA-25
7775,20101202X84126,1.0,Fatal,3,0,0.0,Instructional,IMC,HAWKER BEECHCRAFT F33A
7776,20101210X51810,1.0,Non-Fatal,0,0,2.0,Personal,VMC,PIPER PA-28RT-201T
7777,20101119X83804,1.0,Non-Fatal,0,0,2.0,Personal,VMC,SWIEZY GLASAIR SHA
7778,20101202X23228,2.0,Non-Fatal,0,0,1.0,Personal,VMC,BEECH 95-C55
7779,20101203X51019,2.0,Non-Fatal,0,0,0.0,,IMC,CESSNA 501
7780,20101123X80609,1.0,Fatal,2,0,0.0,Personal,IMC,PIPER PA-24-260
7781,20101123X84216,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 172G
7782,20101124X02322,1.0,Non-Fatal,0,1,0.0,Personal,VMC,CESSNA 172N
7783,20101122X40458,1.0,Fatal,3,0,0.0,Personal,VMC,BEECH 19A
7784,20101122X80707,2.0,Non-Fatal,0,0,2.0,Positioning,IMC,ISRAEL AIRCRAFT INDUSTRIES GULFSTREAM 200
7785,20101203X60119,2.0,Non-Fatal,0,0,48.0,,VMC,EMBRAER EMB-145LR
7786,20101123X35502,1.0,Fatal,3,0,0.0,Personal,IMC,PIPER PA 46-350P
7787,20101124X20432,2.0,Non-Fatal,0,0,69.0,,IMC,BOMBARDIER INC CL-600-2C10
7788,20101124X21352,1.0,Fatal,1,0,0.0,Aerial Observation,VMC,CESSNA 172M
7789,20101124X53923,1.0,Non-Fatal,0,2,0.0,Personal,VMC,FLIGHT DESIGN GMBH CTSW
7790,20101125X11507,1.0,Fatal,1,0,0.0,Ferry,VMC,MOONEY M20R
7791,20110215X93645,1.0,Non-Fatal,0,0,2.0,Personal,VMC,CESSNA 182M
7792,20101130X22628,1.0,Non-Fatal,0,0,2.0,Personal,VMC,GRUMMAN AMERICAN AVN. CORP. AA-5B
7793,20101130X41530,4.0,Non-Fatal,0,0,0.0,,,BOEING 747
7794,20101129X70436,1.0,Non-Fatal,0,2,0.0,Personal,VMC,CESSNA 172E
7795,20101129X70841,1.0,Non-Fatal,0,0,2.0,Instructional,VMC,CHAMPION 7KCAB
7796,20101130X25200,1.0,Non-Fatal,0,0,1.0,Personal,VMC,GRUMMAN AMERICAN AA-5B
7797,20101130X12357,2.0,Non-Fatal,0,1,0.0,Personal,VMC,PIPER PA-34-200T
7798,20101130X15336,1.0,Non-Fatal,0,0,1.0,Personal,VMC,AVIAT AIRCRAFT INC A-1B
7799,20101202X03134,4.0,Non-Fatal,0,0,3.0,,,BOEING 747
7800,20101130X13810,1.0,Fatal,1,0,0.0,Personal,VMC,KENNEDY LANCAIR 320
7801,20101216X10638,1.0,Non-Fatal,0,0,1.0,Personal,VMC,HAEUSSLER RAY SONEX
7802,20101130X23757,1.0,Fatal,1,0,0.0,Personal,VMC,MAULE M-5-180C
7803,20101130X64248,2.0,Non-Fatal,0,9,19.0,,IMC,EMBRAER EMB-135LR
7804,20101130X83110,1.0,Fatal,1,0,0.0,Personal,IMC,BEECH A36
7805,20101201X51139,1.0,Non-Fatal,0,1,0.0,Instructional,VMC,PIPER PA 28-181
7806,20101201X74125,1.0,Non-Fatal,0,0,4.0,Instructional,VMC,TAYLORCRAFT BC-65
7807,20101201X83220,2.0,Non-Fatal,0,0,3.0,,VMC,CESSNA 560XL
7808,20101206X61618,2.0,Non-Fatal,0,0,111.0,,,BOEING 737-823
7809,20101206X04031,1.0,Fatal,1,0,0.0,Personal,,CESSNA F150
7810,20101202X53838,1.0,Non-Fatal,0,1,1.0,Instructional,VMC,BELLANCA 7KCAB
7811,20101202X94844,1.0,Non-Fatal,0,0,1.0,Personal,VMC,CESSNA 180
